user_id,age,gender,country,premium_user,subscription_months,monthly_subscription_fee,payment_method,daily_listening_hours,songs_played_per_day,session_duration,listening_days_per_week,skip_rate,playlist_count,liked_songs,search_frequency,shares_per_month,followed_artists,last_active_days,device_type,notifications_clicked,ads_clicked,monthly_spending,premium_renewals,lifetime_value,engagement_score,retention_score,satisfaction_score,churn
9361,40,Other,France,0,0,0.0,Free Plan,4.01,192,146.74,5,28.82,15,4998,73,22,245,17,Desktop,47,4,0.0,0,0.0,100.0,65.85,100.0,0
9362,25,Male,France,1,8,9.99,PayPal,7.04,6,55.98,3,76.92,9,3130,17,11,70,10,Desktop,95,16,9.99,8,79.92,100.0,61.92,96.74,0
9363,58,Male,France,0,0,0.0,Free Plan,2.18,34,64.47,2,72.18,41,3247,77,13,51,1,Web Player,75,13,0.0,0,0.0,77.32,54.17,74.81,0
9364,32,Other,Brazil,0,0,0.0,Free Plan,5.47,142,65.42,7,30.24,26,1906,20,15,177,12,Desktop,61,21,0.0,0,0.0,95.61,68.54,100.0,0
9365,38,Male,Australia,1,19,4.99,UPI,3.94,70,26.47,3,69.19,41,3533,85,10,22,14,Web Player,97,4,4.99,18,94.81,96.33,54.57,85.11,1
9366,48,Other,South Korea,0,0,0.0,Free Plan,5.87,194,198.73,1,76.56,4,203,83,0,192,13,Web Player,5,9,0.0,0,0.0,72.33,29.86,91.07,0
9367,34,Female,France,1,26,9.99,Apple Pay,7.03,149,205.15,5,29.25,43,1595,2,9,103,7,Desktop,32,27,9.99,12,259.74,100.0,80.72,100.0,0
9368,46,Female,France,1,26,4.99,Google Pay,5.05,185,160.07,3,10.3,38,1229,85,23,76,4,Tablet,88,44,4.99,20,129.74,85.59,76.5,100.0,0
9369,46,Other,Canada,0,0,0.0,Free Plan,1.11,86,17.97,2,25.86,1,2418,98,29,51,18,Web Player,12,32,0.0,0,0.0,38.33,3.57,92.62,1
9370,20,Male,Brazil,0,0,0.0,Free Plan,0.45,171,137.27,6,36.96,38,944,54,13,49,28,Mobile,97,46,0.0,0,0.0,35.39,0.0,83.77,1
9371,55,Female,UK,0,0,0.0,Free Plan,7.24,99,142.86,7,85.96,44,3039,27,6,41,9,Mobile,51,27,0.0,0,0.0,100.0,60.71,93.22,0
9372,38,Male,South Korea,1,2,14.99,Credit Card,1.23,16,153.62,6,81.39,48,2219,92,15,6,26,Tablet,5,35,14.99,14,29.98,58.79,0.0,65.45,0
9373,59,Male,Canada,1,35,4.99,PayPal,5.32,160,60.95,1,38.01,26,2765,52,17,233,26,Desktop,85,39,4.99,3,174.65,100.0,49.6,100.0,0
9374,33,Other,France,1,42,14.99,Google Pay,6.25,149,70.08,4,34.67,29,3775,35,8,224,11,Tablet,50,11,14.99,20,629.58,100.0,73.1,100.0,0
9375,21,Other,Australia,1,2,4.99,Credit Card,2.57,106,74.02,1,34.19,11,626,68,6,279,1,Desktop,84,5,4.99,15,9.98,51.41,39.65,95.75,0
9376,39,Female,India,1,4,4.99,Debit Card,6.88,90,48.1,4,58.31,35,2875,92,11,91,8,Web Player,81,16,4.99,17,19.96,100.0,70.51,100.0,0
9377,49,Male,India,0,0,0.0,Free Plan,7.9,90,152.28,1,23.01,11,2285,30,10,64,5,Mobile,82,46,0.0,0,0.0,100.0,85.6,100.0,0
9378,28,Male,Brazil,1,28,4.99,Google Pay,4.68,36,209.31,4,23.17,45,3736,86,26,149,5,Mobile,31,15,4.99,2,139.72,100.0,85.55,100.0,0
9379,36,Other,South Korea,0,0,0.0,Free Plan,3.85,53,95.36,4,53.41,46,4512,21,15,76,1,Web Player,14,11,0.0,0,0.0,100.0,82.48,92.55,0
9380,42,Other,Australia,0,0,0.0,Free Plan,6.32,125,183.86,5,50.34,35,944,19,27,43,26,Web Player,36,35,0.0,0,0.0,92.29,38.19,100.0,0
9381,27,Male,France,0,0,0.0,Free Plan,7.96,58,106.75,3,45.28,44,2057,17,25,251,12,Tablet,26,22,0.0,0,0.0,100.0,68.42,100.0,0
9382,30,Female,USA,1,37,4.99,PayPal,2.14,115,228.66,5,93.13,32,881,36,13,81,23,Mobile,87,4,4.99,3,184.63,50.26,0.0,64.14,1
9383,20,Female,India,0,0,0.0,Free Plan,7.9,82,64.22,5,88.22,21,4841,57,5,19,17,Mobile,64,25,0.0,0,0.0,100.0,48.03,95.39,1
9384,52,Male,UK,0,0,0.0,Free Plan,6.05,18,173.65,5,36.56,36,1130,23,23,23,26,Mobile,25,7,0.0,0,0.0,90.95,40.98,100.0,0
9385,50,Other,India,0,0,0.0,Free Plan,5.51,118,76.51,6,80.79,21,2574,30,7,177,3,Tablet,94,17,0.0,0,0.0,100.0,71.26,87.16,0
9386,22,Other,Canada,1,6,9.99,UPI,6.64,42,213.24,5,2.96,20,3165,5,3,251,2,Desktop,39,35,9.99,2,59.94,100.0,96.11,100.0,0
9387,37,Other,Brazil,1,34,14.99,UPI,1.62,158,211.74,1,27.39,25,645,9,15,160,9,Web Player,1,42,14.99,2,509.66,43.15,21.43,94.41,0
9388,43,Male,India,0,0,0.0,Free Plan,3.99,75,76.65,4,79.27,22,836,13,19,290,12,Web Player,76,13,0.0,0,0.0,73.76,31.98,80.31,1
9389,35,Male,South Korea,0,0,0.0,Free Plan,6.23,90,105.22,4,36.95,0,4820,74,2,178,25,Tablet,97,40,0.0,0,0.0,100.0,51.41,100.0,1
9390,47,Female,UK,1,18,9.99,Google Pay,7.74,180,91.72,5,67.46,6,1518,95,1,117,19,Desktop,98,48,9.99,3,179.82,100.0,51.26,100.0,0
9391,20,Other,USA,1,3,4.99,Credit Card,2.7,174,201.88,6,19.5,30,523,68,15,278,23,Mobile,6,6,4.99,17,14.97,61.13,20.78,100.0,0
9392,38,Male,USA,1,46,9.99,Google Pay,1.66,107,57.75,2,61.0,34,2195,37,8,142,23,Tablet,8,12,9.99,5,459.54,62.65,9.85,77.8,0
9393,38,Other,Brazil,0,0,0.0,Free Plan,3.7,64,86.35,5,14.76,48,3702,9,18,137,21,Web Player,24,23,0.0,0,0.0,100.0,64.07,100.0,0
9394,48,Other,Brazil,1,5,4.99,PayPal,4.08,15,107.92,1,88.09,17,312,89,16,273,12,Tablet,23,34,4.99,18,24.95,66.07,21.64,76.35,0
9395,35,Other,USA,1,35,14.99,Apple Pay,4.88,89,41.61,1,57.77,1,4384,44,10,111,26,Mobile,11,16,14.99,1,524.65,98.69,42.36,95.51,0
9396,50,Other,Japan,1,40,4.99,Debit Card,4.39,32,46.85,1,75.6,0,4629,3,24,135,1,Web Player,15,43,4.99,12,199.6,96.94,72.76,84.15,0
9397,29,Female,South Korea,0,0,0.0,Free Plan,6.06,64,103.74,3,58.69,14,220,93,10,36,29,Desktop,65,27,0.0,0,0.0,71.6,10.49,100.0,0
9398,51,Male,UK,1,30,4.99,Apple Pay,6.38,94,86.06,1,64.08,4,1775,31,27,281,26,Mobile,10,46,4.99,1,149.7,97.6,39.38,99.86,1
9399,21,Other,France,0,0,0.0,Free Plan,7.64,106,155.77,4,42.89,49,928,68,12,259,3,Web Player,80,38,0.0,0,0.0,100.0,82.63,100.0,0
9400,37,Other,Canada,1,21,4.99,Debit Card,4.07,95,154.52,7,98.72,10,736,5,4,38,16,Web Player,56,15,4.99,2,104.79,54.96,1.34,70.99,1
9401,55,Other,Canada,1,1,14.99,Debit Card,5.82,196,160.78,7,60.98,5,4092,90,12,58,3,Desktop,69,24,14.99,21,14.99,100.0,77.21,98.61,0
9402,52,Other,France,0,0,0.0,Free Plan,5.54,153,69.24,5,59.07,43,2351,34,24,111,2,Mobile,72,48,0.0,0,0.0,100.0,79.28,98.17,0
9403,51,Other,India,1,3,9.99,PayPal,3.68,167,206.45,1,13.98,15,3443,85,5,66,29,Tablet,17,7,9.99,5,29.97,82.03,34.34,100.0,0
9404,33,Other,India,1,15,14.99,Debit Card,5.38,73,6.11,1,40.83,11,1958,88,6,102,25,Tablet,90,44,14.99,5,224.85,83.98,34.23,100.0,0
9405,59,Other,Germany,1,36,14.99,UPI,7.96,174,169.53,6,72.62,26,3721,34,13,109,29,Mobile,64,36,14.99,1,539.64,100.0,34.71,100.0,0
9406,50,Female,UK,1,18,9.99,PayPal,2.01,18,160.08,3,42.04,44,4912,34,27,280,16,Tablet,52,33,9.99,17,179.82,100.0,63.39,89.03,0
9407,19,Male,Australia,0,0,0.0,Free Plan,3.98,136,52.22,2,55.94,47,2660,2,26,171,8,Web Player,57,42,0.0,0,0.0,98.45,69.67,91.93,0
9408,19,Female,UK,0,0,0.0,Free Plan,6.15,30,58.95,7,9.74,49,2322,13,28,190,21,Web Player,71,11,0.0,0,0.0,100.0,65.58,100.0,0
9409,51,Female,Japan,1,38,9.99,PayPal,3.74,124,21.68,3,59.71,27,3702,8,27,286,8,Web Player,3,47,9.99,17,379.62,100.0,70.09,88.84,0
9410,50,Male,Germany,1,2,4.99,PayPal,3.93,181,114.45,1,19.43,40,768,73,0,248,26,Web Player,5,1,4.99,3,9.98,79.38,34.55,100.0,0
9411,35,Female,South Korea,1,32,4.99,PayPal,5.31,114,127.78,6,52.93,36,577,83,29,142,28,Tablet,35,46,4.99,15,159.68,83.97,26.09,100.0,0
9412,22,Female,India,1,17,4.99,Google Pay,1.86,191,48.51,1,95.53,17,2887,1,5,37,28,Web Player,45,6,4.99,21,84.83,57.82,0.0,61.53,0
9413,18,Other,USA,1,40,14.99,Apple Pay,3.15,97,66.24,2,58.47,37,4394,19,16,217,18,Desktop,50,43,14.99,15,599.6,100.0,55.46,86.52,0
9414,40,Female,South Korea,1,1,14.99,Google Pay,4.5,54,8.2,6,4.82,17,876,76,18,192,6,Desktop,22,24,14.99,12,14.99,71.86,61.41,100.0,0
9415,34,Female,Australia,1,16,9.99,Debit Card,1.32,124,172.73,5,56.76,15,3234,31,5,73,1,Web Player,33,28,9.99,6,159.84,56.69,38.16,78.22,0
9416,58,Other,France,1,30,14.99,Google Pay,2.46,47,158.59,5,64.13,14,3100,3,28,15,27,Mobile,62,15,14.99,17,449.7,63.35,3.61,80.23,1
9417,38,Male,USA,1,43,9.99,PayPal,3.56,7,59.3,4,73.25,22,3023,64,24,235,10,Desktop,0,13,9.99,1,429.57,88.58,51.61,81.17,0
9418,47,Other,Canada,0,0,0.0,Free Plan,0.81,33,30.49,6,28.02,10,4753,25,20,188,22,Tablet,99,9,0.0,0,0.0,70.03,28.62,90.04,1
9419,40,Female,Japan,0,0,0.0,Free Plan,7.28,48,158.37,5,82.81,35,3569,70,27,201,5,Web Player,2,45,0.0,0,0.0,100.0,67.66,95.0,0
9420,51,Female,Brazil,1,36,14.99,UPI,0.84,199,88.45,4,40.11,15,4889,6,13,34,12,Desktop,27,47,14.99,4,539.64,66.49,36.46,84.14,0
9421,34,Other,Japan,1,18,9.99,Apple Pay,7.77,28,56.39,7,18.11,44,672,25,16,248,10,Web Player,10,35,9.99,13,179.82,100.0,79.57,100.0,0
9422,19,Male,USA,1,9,4.99,Credit Card,0.4,10,99.13,2,47.02,0,599,46,16,283,10,Tablet,19,14,4.99,15,44.91,24.14,0.0,78.49,0
9423,38,Female,Japan,1,44,9.99,Google Pay,1.9,61,154.61,3,87.73,22,2570,55,2,54,22,Desktop,2,26,9.99,22,439.56,58.4,0.0,65.63,1
9424,18,Male,USA,1,7,4.99,UPI,6.2,38,103.52,5,59.2,15,4314,38,0,207,13,Desktop,23,37,4.99,14,34.93,100.0,62.74,100.0,0
9425,42,Male,France,0,0,0.0,Free Plan,4.34,195,229.29,3,25.2,49,1813,27,14,116,21,Web Player,1,5,0.0,0,0.0,91.83,52.77,100.0,1
9426,47,Female,Australia,1,29,4.99,Google Pay,4.82,130,147.87,1,54.94,33,4516,93,3,225,6,Mobile,48,39,4.99,11,144.71,100.0,74.52,96.63,0
9427,46,Other,India,0,0,0.0,Free Plan,4.89,157,108.16,7,99.41,36,2791,51,23,238,20,Tablet,93,39,0.0,0,0.0,100.0,40.18,74.75,1
9428,48,Other,India,1,10,4.99,PayPal,3.64,163,31.44,3,92.4,31,3864,73,14,101,8,Desktop,22,33,4.99,15,49.9,95.59,55.87,72.0,0
9429,25,Male,Canada,1,37,9.99,UPI,3.81,57,95.22,3,45.69,5,346,7,9,136,18,Mobile,96,34,9.99,12,369.63,50.86,10.15,96.2,0
9430,31,Female,Brazil,1,8,4.99,Google Pay,3.67,148,42.78,5,88.19,23,1325,73,6,91,19,Web Player,97,28,4.99,16,39.92,66.0,11.04,74.25,0
9431,58,Female,India,1,17,9.99,Debit Card,6.27,193,50.55,6,32.82,37,2233,59,14,108,13,Mobile,42,29,9.99,12,169.83,100.0,70.65,100.0,0
9432,41,Male,Japan,1,11,4.99,Credit Card,3.92,172,90.84,4,32.72,39,3684,23,27,153,26,Desktop,26,41,4.99,16,54.89,100.0,51.18,100.0,1
9433,43,Male,South Korea,0,0,0.0,Free Plan,2.92,166,99.73,7,59.23,21,2902,24,5,254,16,Desktop,78,28,0.0,0,0.0,81.42,39.65,84.98,0
9434,24,Female,UK,0,0,0.0,Free Plan,0.29,168,203.62,1,95.57,13,2517,45,24,52,18,Tablet,4,40,0.0,0,0.0,37.17,0.0,53.67,1
9435,26,Male,Japan,0,0,0.0,Free Plan,1.25,192,28.62,6,60.06,33,4265,34,7,99,12,Desktop,25,17,0.0,0,0.0,76.6,40.58,76.22,0
9436,43,Female,South Korea,0,0,0.0,Free Plan,0.58,107,158.73,5,3.3,36,1324,23,4,239,13,Desktop,19,12,0.0,0,0.0,48.99,28.5,100.0,1
9437,47,Male,Germany,1,47,4.99,Credit Card,7.23,104,51.9,2,85.47,10,1026,81,3,222,11,Web Player,51,33,4.99,20,234.53,98.66,56.52,93.42,0
9438,45,Female,Canada,1,6,14.99,UPI,7.75,134,106.38,7,81.35,22,186,67,15,230,27,Mobile,82,28,14.99,16,89.94,100.0,35.09,98.08,1
9439,36,Female,Australia,1,9,4.99,Debit Card,0.47,35,45.0,5,22.43,49,3745,80,28,259,13,Web Player,57,30,4.99,11,44.91,79.6,53.37,91.13,0
9440,26,Male,USA,0,0,0.0,Free Plan,7.32,59,141.52,4,43.87,40,987,71,29,291,13,Web Player,23,35,0.0,0,0.0,100.0,67.34,100.0,0
9441,51,Male,Brazil,0,0,0.0,Free Plan,3.44,173,233.06,1,56.82,36,3712,40,27,220,8,Tablet,96,15,0.0,0,0.0,100.0,70.95,88.79,0
9442,21,Other,Canada,0,0,0.0,Free Plan,2.72,120,239.36,4,65.12,38,4176,13,6,123,25,Web Player,55,29,0.0,0,0.0,94.11,37.07,81.04,0
9443,53,Male,South Korea,1,30,4.99,Debit Card,3.83,30,91.48,5,56.98,6,245,48,2,270,2,Mobile,81,14,4.99,1,149.7,57.25,37.16,90.66,0
9444,33,Male,France,1,5,14.99,Google Pay,6.33,26,38.82,1,57.96,21,1065,33,20,113,0,Tablet,85,13,14.99,10,74.95,90.1,72.71,100.0,0
9445,29,Male,Germany,1,20,14.99,PayPal,4.74,98,225.17,6,90.6,47,2080,7,18,79,25,Web Player,75,49,14.99,8,299.8,95.65,30.97,78.4,0
9446,19,Other,Canada,1,37,4.99,Google Pay,0.66,81,207.28,6,7.03,28,3479,35,4,137,20,Tablet,6,37,4.99,16,184.63,62.24,30.13,99.78,1
9447,26,Other,UK,0,0,0.0,Free Plan,7.45,148,44.17,6,0.85,41,3966,66,24,248,8,Desktop,30,35,0.0,0,0.0,100.0,87.75,100.0,0
9448,37,Male,Brazil,0,0,0.0,Free Plan,1.13,10,171.77,3,37.44,33,3599,66,21,30,16,Tablet,22,37,0.0,0,0.0,65.29,30.06,86.93,0
9449,22,Male,UK,1,24,9.99,Debit Card,3.96,72,135.69,2,95.96,7,4083,87,29,191,12,Mobile,92,0,9.99,15,239.76,93.48,46.69,71.82,0
9450,41,Male,Australia,1,31,14.99,Credit Card,6.98,21,58.26,6,3.79,14,1888,85,13,127,20,Desktop,60,1,14.99,11,464.69,100.0,68.86,100.0,1
9451,23,Female,Germany,0,0,0.0,Free Plan,3.76,9,45.97,1,28.69,23,1347,39,29,232,27,Tablet,78,3,0.0,0,0.0,74.17,25.06,100.0,0
9452,39,Female,France,1,8,4.99,Apple Pay,7.97,146,122.99,5,32.47,24,3157,45,28,67,18,Web Player,26,22,4.99,6,39.92,100.0,63.26,100.0,0
9453,30,Other,Brazil,1,42,9.99,Debit Card,2.21,130,26.04,1,99.59,22,310,62,14,17,21,Desktop,60,43,9.99,18,419.58,37.05,0.0,61.25,0
9454,43,Male,Canada,0,0,0.0,Free Plan,5.15,35,16.12,7,75.05,11,1505,39,1,52,11,Web Player,0,24,0.0,0,0.0,74.65,35.64,88.22,1
9455,55,Male,Germany,1,41,14.99,Apple Pay,4.92,140,71.76,3,17.23,24,3352,8,2,192,14,Desktop,43,41,14.99,3,614.59,100.0,73.83,100.0,0
9456,46,Other,Canada,0,0,0.0,Free Plan,2.92,43,61.59,4,61.87,41,4235,30,5,241,28,Desktop,54,14,0.0,0,0.0,100.0,39.44,83.66,0
9457,36,Female,Canada,1,25,9.99,Debit Card,2.72,164,215.41,2,32.81,17,2443,13,25,102,18,Tablet,37,46,9.99,5,249.75,65.23,28.39,97.19,1
9458,43,Male,Germany,1,17,4.99,UPI,7.84,174,186.79,2,65.92,43,3729,30,14,127,2,Tablet,53,41,4.99,10,84.83,100.0,77.22,100.0,0
9459,44,Female,UK,1,5,4.99,Debit Card,2.45,140,86.83,6,46.92,29,1388,43,10,45,12,Mobile,38,1,4.99,22,24.95,55.13,23.05,88.79,0
9460,49,Other,USA,0,0,0.0,Free Plan,2.53,59,28.11,7,82.06,42,3975,67,29,191,18,Tablet,28,47,0.0,0,0.0,95.6,43.98,71.62,1
9461,29,Female,Canada,1,4,14.99,Debit Card,3.07,84,67.82,6,60.06,23,2918,36,0,198,27,Mobile,92,29,14.99,18,59.96,81.28,22.76,85.32,1
9462,39,Other,South Korea,0,0,0.0,Free Plan,0.96,129,231.81,5,41.56,35,3367,34,4,134,11,Tablet,39,43,0.0,0,0.0,67.47,38.5,84.02,0
9463,59,Female,France,1,39,4.99,Credit Card,1.9,66,6.95,1,28.9,5,1294,63,6,227,4,Desktop,28,7,4.99,7,194.61,45.79,31.12,95.05,0
9464,47,Male,USA,1,1,9.99,PayPal,3.55,119,56.08,3,48.69,49,4241,11,12,274,11,Tablet,83,38,9.99,2,9.99,100.0,68.89,93.41,0
9465,43,Other,Canada,1,13,9.99,Debit Card,3.5,162,31.41,2,32.69,41,2609,96,8,197,10,Desktop,22,44,9.99,20,129.87,91.44,66.63,100.0,0
9466,44,Male,France,1,31,4.99,Google Pay,7.84,141,207.96,3,38.98,35,561,26,11,62,7,Web Player,76,11,4.99,19,154.69,100.0,77.81,100.0,0
9467,55,Male,UK,0,0,0.0,Free Plan,2.15,168,205.13,1,43.29,14,2713,81,4,42,11,Web Player,91,44,0.0,0,0.0,57.73,28.24,89.11,0
9468,33,Male,Australia,0,0,0.0,Free Plan,4.29,159,216.21,2,81.1,38,202,72,22,193,19,Mobile,71,5,0.0,0,0.0,73.57,20.74,80.9,1
9469,45,Female,Germany,1,22,4.99,UPI,6.72,19,8.82,1,22.05,26,3564,28,2,215,13,Mobile,22,43,4.99,20,109.78,100.0,73.89,100.0,0
9470,59,Female,France,1,20,4.99,Google Pay,2.93,114,6.83,2,38.82,11,3676,6,25,170,8,Desktop,89,18,4.99,16,99.8,80.06,56.41,95.24,0
9471,49,Other,UK,1,14,9.99,UPI,6.16,79,229.58,5,12.39,20,695,82,17,92,5,Web Player,39,31,9.99,21,139.86,83.15,71.93,100.0,0
9472,51,Male,Germany,0,0,0.0,Free Plan,3.8,121,136.68,7,51.62,20,262,88,15,228,20,Mobile,28,48,0.0,0,0.0,62.02,16.53,93.19,0
9473,38,Female,Canada,0,0,0.0,Free Plan,4.87,7,180.61,4,24.83,48,3391,3,22,203,1,Desktop,0,34,0.0,0,0.0,100.0,91.05,100.0,0
9474,52,Other,Brazil,0,0,0.0,Free Plan,2.15,69,72.23,5,79.14,38,4511,95,12,21,4,Tablet,96,36,0.0,0,0.0,86.66,56.92,71.18,0
9475,53,Other,UK,0,0,0.0,Free Plan,6.77,71,118.92,4,34.81,6,4914,10,25,101,24,Tablet,41,18,0.0,0,0.0,100.0,53.56,100.0,0
9476,45,Female,Japan,0,0,0.0,Free Plan,7.39,147,146.36,2,18.07,26,882,64,21,228,27,Web Player,12,14,0.0,0,0.0,100.0,54.08,100.0,0
9477,29,Male,Australia,0,0,0.0,Free Plan,7.07,68,239.81,4,32.96,2,4156,69,11,134,20,Desktop,3,31,0.0,0,0.0,100.0,60.11,100.0,0
9478,24,Other,Japan,0,0,0.0,Free Plan,2.68,49,18.92,1,30.71,2,873,22,13,188,12,Tablet,75,17,0.0,0,0.0,45.93,18.72,98.05,1
9479,50,Male,UK,1,45,4.99,Credit Card,0.56,173,166.16,2,81.67,35,1778,53,27,39,13,Mobile,22,5,4.99,21,224.55,42.83,0.0,61.96,1
9480,45,Other,USA,0,0,0.0,Free Plan,5.05,40,222.86,4,96.91,34,2446,96,27,97,25,Desktop,7,8,0.0,0,0.0,96.81,30.24,76.8,1
9481,43,Other,Australia,0,0,0.0,Free Plan,6.45,113,201.31,3,71.59,28,879,81,27,118,12,Desktop,43,10,0.0,0,0.0,93.19,53.71,96.45,0
9482,51,Other,India,0,0,0.0,Free Plan,2.03,82,176.32,4,93.83,30,1118,23,24,0,5,Web Player,29,31,0.0,0,0.0,46.48,10.83,63.23,1
9483,53,Female,Japan,0,0,0.0,Free Plan,7.17,25,48.61,3,79.27,9,2818,96,22,113,15,Desktop,98,39,0.0,0,0.0,100.0,53.72,96.22,0
9484,23,Male,USA,1,34,9.99,PayPal,4.85,16,119.96,5,23.48,1,3266,95,23,9,14,Desktop,91,46,9.99,21,339.66,82.11,54.07,100.0,0
9485,34,Other,France,1,20,14.99,Debit Card,1.9,66,118.82,3,13.4,32,3201,61,1,225,8,Mobile,88,38,14.99,13,299.8,78.26,62.24,100.0,0
9486,56,Male,Canada,1,27,9.99,PayPal,4.08,187,60.87,1,92.46,14,856,90,24,183,17,Web Player,99,27,9.99,13,269.73,65.51,12.27,74.17,0
9487,28,Other,Canada,1,39,14.99,UPI,1.71,72,19.96,3,2.77,43,4569,49,8,76,19,Tablet,26,8,14.99,17,584.61,88.09,58.76,100.0,0
9488,55,Female,Japan,1,7,14.99,UPI,1.89,142,48.49,5,22.38,7,906,1,13,254,11,Desktop,16,9,14.99,11,104.93,44.16,20.95,98.26,0
9489,54,Male,Australia,0,0,0.0,Free Plan,7.88,153,212.75,5,10.42,47,3086,30,18,201,8,Web Player,10,23,0.0,0,0.0,100.0,84.87,100.0,0
9490,50,Female,France,1,33,9.99,Debit Card,1.45,71,106.67,4,74.5,6,2501,71,10,118,4,Web Player,30,19,9.99,14,329.67,48.41,20.06,70.0,0
9491,51,Other,South Korea,1,39,14.99,Google Pay,0.21,122,41.51,4,71.9,16,822,48,3,176,23,Mobile,59,2,14.99,9,584.61,27.12,0.0,65.1,0
9492,43,Male,South Korea,0,0,0.0,Free Plan,4.61,34,28.9,7,12.77,3,3160,78,1,167,17,Desktop,90,17,0.0,0,0.0,87.55,58.22,100.0,0
9493,44,Other,Germany,1,41,9.99,Apple Pay,6.7,128,208.75,6,70.55,6,4291,21,15,93,12,Tablet,93,45,9.99,11,409.59,100.0,60.84,98.22,0
9494,58,Male,Japan,1,7,9.99,PayPal,5.6,36,10.57,6,70.27,6,1681,1,5,164,4,Web Player,6,11,9.99,13,69.93,84.01,56.93,92.87,0
9495,27,Female,Australia,1,38,4.99,Google Pay,5.64,182,181.61,2,82.46,3,2665,78,13,183,29,Tablet,75,25,4.99,23,189.62,93.7,25.46,86.97,0
9496,33,Female,Canada,0,0,0.0,Free Plan,3.13,112,46.7,7,49.91,46,2404,34,6,178,26,Tablet,4,8,0.0,0,0.0,87.24,33.27,90.69,1
9497,47,Male,Brazil,1,22,4.99,Google Pay,3.38,150,32.61,6,69.81,29,3026,75,4,164,16,Tablet,96,37,4.99,1,109.78,86.76,41.82,82.0,0
9498,31,Male,Japan,1,5,14.99,PayPal,3.56,172,198.79,2,68.39,13,2896,20,23,186,13,Tablet,45,1,14.99,2,74.95,80.36,40.34,83.61,0
9499,55,Female,Brazil,1,43,9.99,Debit Card,1.67,184,231.7,7,14.41,30,4072,23,26,216,3,Web Player,9,21,9.99,17,429.57,83.22,74.4,100.0,0
9500,46,Other,USA,1,17,4.99,UPI,3.8,131,121.59,4,90.06,27,1618,96,16,269,2,Mobile,87,9,4.99,9,84.83,81.13,51.11,73.97,0
9501,52,Other,India,0,0,0.0,Free Plan,0.51,28,81.18,1,46.05,7,2491,33,5,287,21,Tablet,31,17,0.0,0,0.0,47.86,2.55,79.52,1
9502,37,Female,Canada,0,0,0.0,Free Plan,7.69,30,237.34,6,16.39,29,2346,10,14,187,18,Mobile,30,16,0.0,0,0.0,100.0,68.08,100.0,0
9503,30,Other,Japan,1,45,9.99,UPI,5.84,192,22.75,3,35.22,20,3177,35,18,91,16,Tablet,62,14,9.99,17,449.55,100.0,65.43,100.0,0
9504,42,Other,Japan,1,26,4.99,UPI,1.72,76,181.09,6,65.89,2,2640,96,14,156,14,Web Player,59,37,4.99,9,129.74,52.4,11.63,75.66,0
9505,56,Other,South Korea,1,33,4.99,Apple Pay,6.29,40,58.99,2,49.92,29,1569,35,6,55,22,Tablet,31,27,4.99,19,164.67,95.84,47.86,100.0,0
9506,19,Male,India,1,39,9.99,Google Pay,5.19,152,121.79,6,35.38,40,2737,97,9,85,16,Tablet,56,27,9.99,1,389.61,100.0,65.39,100.0,0
9507,27,Female,France,0,0,0.0,Free Plan,3.79,48,58.19,2,3.38,25,1784,84,23,177,7,Web Player,44,39,0.0,0,0.0,77.09,65.58,100.0,0
9508,33,Female,South Korea,0,0,0.0,Free Plan,1.61,45,37.76,3,71.1,5,1191,77,10,30,25,Desktop,29,21,0.0,0,0.0,32.01,0.0,72.5,1
9509,19,Female,India,0,0,0.0,Free Plan,1.55,112,193.82,3,82.19,31,1339,43,3,251,7,Desktop,76,2,0.0,0,0.0,56.94,21.78,66.66,1
9510,46,Male,France,1,30,4.99,Google Pay,5.46,148,22.37,5,82.79,39,615,34,28,65,2,Tablet,9,46,4.99,15,149.7,83.5,55.66,85.91,0
9511,49,Other,Australia,0,0,0.0,Free Plan,3.23,88,238.93,2,11.9,38,2510,80,28,44,26,Web Player,64,1,0.0,0,0.0,78.6,36.03,100.0,0
9512,52,Female,South Korea,0,0,0.0,Free Plan,2.67,36,145.02,5,20.51,49,115,17,21,132,4,Mobile,73,32,0.0,0,0.0,58.95,46.8,100.0,0
9513,57,Male,South Korea,1,31,14.99,Google Pay,3.6,92,199.58,6,82.84,25,248,66,19,205,2,Web Player,5,3,14.99,22,464.69,61.23,33.38,76.58,0
9514,43,Female,Japan,0,0,0.0,Free Plan,6.43,155,36.9,2,26.76,31,211,7,20,78,0,Tablet,26,17,0.0,0,0.0,85.81,77.78,100.0,0
9515,27,Male,USA,1,43,4.99,Credit Card,0.68,27,204.72,7,59.75,11,1135,71,7,138,10,Mobile,96,15,4.99,9,214.57,30.55,0.0,73.53,0
9516,51,Other,Germany,1,33,14.99,Google Pay,4.12,176,36.94,5,98.45,19,2272,47,17,197,19,Desktop,92,13,14.99,8,494.67,83.27,25.23,71.38,0
9517,46,Female,South Korea,0,0,0.0,Free Plan,0.93,122,173.55,1,46.19,14,4952,80,24,17,28,Web Player,6,30,0.0,0,0.0,66.67,10.81,81.56,1
9518,19,Female,Germany,1,7,4.99,Credit Card,5.62,124,5.98,2,34.95,1,4039,60,29,130,22,Web Player,72,10,4.99,23,34.93,100.0,56.52,100.0,0
